# This ASPECT-compatible file contains data to calculate the thermodynamic driving force in the PhaseTransitionKinetics material model. This table is for olivine <==> wadsleyite evaluated along an isentrope produced by the BurnMan software.
# POINTS: 501
#
# pressure (Pa), temperature (K), density a (kg/m3), density b (kg/m3), thermal expansivity a (1/K), thermal expansivity b (1/K), specific heat a (J/K/kg), specific heat b (J/K/kg), compressibility a (1/Pa), compressibility b (1/Pa), seismic Vp a (m/s), seismic Vp b (m/s), seismic dVp/dT a (m/s/K), seismic dVp/dT b (m/s/K), seismic Vs a (m/s), seismic Vs b (m/s), seismic dVs/dT a (m/s/K), seismic dVs/dT b (m/s/K), molar internal energy a (J/mol), molar internal energy b (J/mol), molar Gibbs a (J/mol), molar Gibbs b (J/mol), molar entropy a (J/mol), molar entropy b (J/mol), molar volume a (m^3/mol), molar volume b (m^3/mol), delta density (kg/m3), delta thermal expansivity (1/K), delta specific heat (J/K/kg), delta compressibility (1/Pa), delta internal energy (J/mol), delta molar Gibbs (J/mol), delta molar entropy (J/K/mol), delta molar volume (m^3/mol)
pressure	temperature	density_a	density_b	thermal_expansivity_a	thermal_expansivity_b	specific_heat_a	specific_heat_b	compressibility_a	compressibility_b	pressure_wave_velocity_a	pressure_wave_velocity_b	pressure_wave_velocity_T_derivative_a	pressure_wave_velocity_T_derivative_b	shear_wave_velocity_a	shear_wave_velocity_b	shear_wave_velocity_T_derivative_a	shear_wave_velocity_T_derivative_b	molar_internal_energy_a	molar_internal_energy_b	molar_gibbs_a	molar_gibbs_b	molar_entropy_a	molar_entropy_b	molar_volume_a	molar_volume_b	delta_density	delta_thermal_expansivity	delta_specific_heat	delta_compressibility	delta_molar_internal_energy	delta_molar_gibbs	delta_molar_entropy	delta_molar_volume
6.9632048800e+10	2.1877314642e+03	4.5630208831e+03	4.7057330356e+03	8.0628170832e-06	1.0659249544e-05	1.1396842824e+03	1.1476496507e+03	2.6640168742e-12	2.4824285588e-12	1.0627571511e+04	1.1348469063e+04	-2.7434202682e-01	-2.5603893086e-01	4.7969626524e+03	5.6910044846e+03	-3.0187724295e-01	-2.4923290864e-01	-1.3226097972e+06	-1.3520424027e+06	1.5592500406e+05	7.7008972405e+04	3.9356243697e+02	3.8374925546e+02	3.3598662800e-05	3.2579706252e-05	1.4271215252e+02	2.5964324610e-06	7.9653682798e+00	-1.8158831534e-13	-2.9432605535e+04	-7.8916031651e+04	-9.8131815146e+00	-1.0189565481e-06
6.9904048600e+10	2.1893241674e+03	4.5662995629e+03	4.7088867639e+03	8.0362424638e-06	1.0630041767e-05	1.1396450317e+03	1.1475909005e+03	2.6571734018e-12	2.4766411240e-12	1.0635316552e+04	1.1356009076e+04	-2.7406006999e-01	-2.5566833127e-01	4.7979031724e+03	5.6928898913e+03	-3.0189153945e-01	-2.4908612622e-01	-1.3208093408e+06	-1.3504462184e+06	1.6443368003e+05	8.5256451427e+04	3.9361605545e+02	3.8378300071e+02	3.3574538395e-05	3.2557886330e-05	1.4258720096e+02	2.5937993028e-06	7.9458688024e+00	-1.8053227781e-13	-2.9636877619e+04	-7.9177228607e+04	-9.8330547425e+00	-1.0166520652e-06
7.0176048400e+10	2.1909172046e+03	4.5695720755e+03	4.7120350937e+03	8.0098292175e-06	1.0601002606e-05	1.1396061260e+03	1.1475326083e+03	2.6503675545e-12	2.4708829127e-12	1.0643042974e+04	1.1363531309e+04	-2.7378004021e-01	-2.5530001107e-01	4.7988365418e+03	5.6947669066e+03	-3.0190671800e-01	-2.4894055917e-01	-1.3190073419e+06	-1.3488481586e+06	1.7293558801e+05	9.3497822351e+04	3.9366989833e+02	3.8381699403e+02	3.3550493890e-05	3.2536132892e-05	1.4246301821e+02	2.5911733887e-06	7.9264822210e+00	-1.7948464183e-13	-2.9840816661e+04	-7.9437765654e+04	-9.8529042911e+00	-1.0143609984e-06
7.0448048200e+10	2.1925105758e+03	4.5728384517e+03	4.7151780503e+03	7.9835758393e-06	1.0572130568e-05	1.1395675618e+03	1.1474747695e+03	2.6435990115e-12	2.4651536944e-12	1.0650750876e+04	1.1371035854e+04	-2.7350191962e-01	-2.5493394964e-01	4.7997627981e+03	5.6966355734e+03	-3.0192277114e-01	-2.4879619705e-01	-1.3172038124e+06	-1.3472482358e+06	1.8143074920e+05	1.0173310275e+05	3.9372396375e+02	3.8385123357e+02	3.3526528789e-05	3.2514445556e-05	1.4233959852e+02	2.5885547284e-06	7.9072076511e+00	-1.7844531710e-13	-3.0044423367e+04	-7.9697646450e+04	-9.8727301808e+00	-1.0120832335e-06
7.0720048000e+10	2.1941010559e+03	4.5760988398e+03	4.7183158190e+03	7.9574794758e-06	1.0543422167e-05	1.1395292840e+03	1.1474173078e+03	2.6368671872e-12	2.4594529723e-12	1.0658441241e+04	1.1378523622e+04	-2.7322565715e-01	-2.5457008520e-01	4.8006829520e+03	5.6984967359e+03	-3.0193962612e-01	-2.4865297868e-01	-1.3153992668e+06	-1.3456469518e+06	1.8992045484e+05	1.0996354831e+05	3.9377799306e+02	3.8388545885e+02	3.3502641741e-05	3.2492822838e-05	1.4221697919e+02	2.5859426912e-06	7.8880237894e+00	-1.7741421493e-13	-3.0247685011e+04	-7.9956906529e+04	-9.8925342104e+00	-1.0098189028e-06
7.0992047800e+10	2.1956746171e+03	4.5793537788e+03	4.7214491202e+03	7.9315327749e-06	1.0514867303e-05	1.1394910656e+03	1.1473599069e+03	2.6301706110e-12	2.4537793614e-12	1.0666117992e+04	1.1385998266e+04	-2.7295109247e-01	-2.5420821759e-01	4.8016012762e+03	5.7003539210e+03	-3.0195699183e-01	-2.4851067295e-01	-1.3135959030e+06	-1.3440464465e+06	1.9841025094e+05	1.1819456222e+05	3.9383086892e+02	3.8391854482e+02	3.3478828543e-05	3.2471259585e-05	1.4209534140e+02	2.5833345283e-06	7.8688412821e+00	-1.7639124962e-13	-3.0450543485e+04	-8.0215688724e+04	-9.9123240924e+00	-1.0075689582e-06
7.1264047600e+10	2.1972485182e+03	4.5826026689e+03	4.7245771182e+03	7.9057416485e-06	1.0486475331e-05	1.1394531800e+03	1.1473029488e+03	2.6235104190e-12	2.4481340863e-12	1.0673776508e+04	1.1393455475e+04	-2.7267838550e-01	-2.5384855116e-01	4.8025125963e+03	5.7022028763e+03	-3.0197521029e-01	-2.4836954320e-01	-1.3117910427e+06	-1.3424441138e+06	2.0689336327e+05	1.2641953706e+05	3.9388396474e+02	3.8395187443e+02	3.3455093334e-05	3.2449761357e-05	1.4197444930e+02	2.5807336830e-06	7.8497688277e+00	-1.7537633277e-13	-3.0653071095e+04	-8.0473826210e+04	-9.9320903078e+00	-1.0053319765e-06
7.1536047400e+10	2.1988227591e+03	4.5858455401e+03	4.7276998375e+03	7.8801046639e-06	1.0458244825e-05	1.1394156237e+03	1.1472464292e+03	2.6168863050e-12	2.4425169262e-12	1.0681416886e+04	1.1400895339e+04	-2.7240751915e-01	-2.5349106645e-01	4.8034169485e+03	5.7040436434e+03	-3.0199427436e-01	-2.4822957950e-01	-1.3099846974e+06	-1.3408399660e+06	2.1536981254e+05	1.3463849002e+05	3.9393727875e+02	3.8398544587e+02	3.3431435634e-05	3.2428327785e-05	1.4185429738e+02	2.5781401608e-06	7.8308055708e+00	-1.7436937886e-13	-3.0855268561e+04	-8.0731322521e+04	-9.9518328810e+00	-1.0031078485e-06
7.1808047200e+10	2.2003951312e+03	4.5890824989e+03	4.7308174114e+03	7.8546195161e-06	1.0430173030e-05	1.1393783585e+03	1.1471902952e+03	2.6102977923e-12	2.4369274823e-12	1.0689039815e+04	1.1408318504e+04	-2.7213844143e-01	-2.5313571596e-01	4.8043150329e+03	5.7058768113e+03	-3.0201412809e-01	-2.4809073743e-01	-1.3081772242e+06	-1.3392343501e+06	2.2384048967e+05	1.4285228648e+05	3.9399063385e+02	3.8401908076e+02	3.3407854410e-05	3.2406957756e-05	1.4173491248e+02	2.5755535135e-06	7.8119367565e+00	-1.7337030997e-13	-3.1057125842e+04	-8.0988203188e+04	-9.9715530942e+00	-1.0008966547e-06
7.2080047000e+10	2.2019601963e+03	4.5923137753e+03	4.7339301310e+03	7.8292825442e-06	1.0402255289e-05	1.1393412953e+03	1.1471344230e+03	2.6037441325e-12	2.4313650999e-12	1.0696646884e+04	1.1415726429e+04	-2.7187110592e-01	-2.5278241219e-01	4.8052085326e+03	5.7077037682e+03	-3.0203466276e-01	-2.4795292245e-01	-1.3063694791e+06	-1.3376281023e+06	2.3230755829e+05	1.5106303214e+05	3.9404359721e+02	3.8405234340e+02	3.3384347739e-05	3.2385649082e-05	1.4161635575e+02	2.5729727445e-06	7.7931276977e+00	-1.7237903263e-13	-3.1258623183e+04	-8.1244526149e+04	-9.9912538073e+00	-9.9869865736e-07
7.2352046800e+10	2.2035258696e+03	4.5955391099e+03	4.7370376292e+03	7.8040956806e-06	1.0374495060e-05	1.1393045566e+03	1.1470789838e+03	2.5972256830e-12	2.4258302141e-12	1.0704236023e+04	1.1423117197e+04	-2.7160556385e-01	-2.5243123731e-01	4.8060950901e+03	5.7095225898e+03	-3.0205602745e-01	-2.4781624929e-01	-1.3045602411e+06	-1.3360200345e+06	2.4076792079e+05	1.5926770473e+05	3.9409679588e+02	3.8408586510e+02	3.3360917257e-05	3.2364404086e-05	1.4149851925e+02	2.5703993791e-06	7.7744272789e+00	-1.7139546888e-13	-3.1459793373e+04	-8.1500216066e+04	-1.0010930778e+01	-9.9651317178e-07
7.2624046600e+10	2.2050921512e+03	4.5987585320e+03	4.7401399297e+03	7.7790575592e-06	1.0346890978e-05	1.1392681388e+03	1.1470239735e+03	2.5907421507e-12	2.4203226131e-12	1.0711807327e+04	1.1430490891e+04	-2.7134179905e-01	-2.5208217248e-01	4.8069747401e+03	5.7113333163e+03	-3.0207821542e-01	-2.4768070837e-01	-1.3027495212e+06	-1.3344101583e+06	2.4922159726e+05	1.6746632092e+05	3.9415022810e+02	3.8411964407e+02	3.3337562504e-05	3.2343222410e-05	1.4138139768e+02	2.5678334183e-06	7.7558346658e+00	-1.7041953768e-13	-3.1660637164e+04	-8.1755276339e+04	-1.0030584036e+01	-9.9434009373e-07
7.2896046400e+10	2.2066592920e+03	4.6019720614e+03	4.7432370439e+03	7.7541669320e-06	1.0319441842e-05	1.1392320429e+03	1.1469693935e+03	2.5842932659e-12	2.4148421069e-12	1.0719360821e+04	1.1437847535e+04	-2.7107979762e-01	-2.5173520240e-01	4.8078474414e+03	5.7131359255e+03	-3.0210122494e-01	-2.4754629420e-01	-1.3009372913e+06	-1.3327984477e+06	2.5766850892e+05	1.7565880110e+05	3.9420391197e+02	3.8415369850e+02	3.3314283085e-05	3.2322103783e-05	1.4126498247e+02	2.5652749100e-06	7.7373505895e+00	-1.6945115901e-13	-3.1861156385e+04	-8.2009707819e+04	-1.0050213475e+01	-9.9217930130e-07
7.3168046200e+10	2.2082219691e+03	4.6051799163e+03	4.7463292553e+03	7.7294203292e-06	1.0292143173e-05	1.1391961823e+03	1.1469151235e+03	2.5778783201e-12	2.4093880646e-12	1.0726898040e+04	1.1445188553e+04	-2.7081949094e-01	-2.5139024261e-01	4.8087148364e+03	5.7149317740e+03	-3.0212494185e-01	-2.4741291497e-01	-1.2991243918e+06	-1.3311857206e+06	2.6611077434e+05	1.8384720690e+05	3.9425742470e+02	3.8418760272e+02	3.3291077175e-05	3.2301046083e-05	1.4114933901e+02	2.5627228437e-06	7.7189412052e+00	-1.6849025553e-13	-3.2061328843e+04	-8.2263567441e+04	-1.0069821980e+01	-9.9003109254e-07
7.3440046000e+10	2.2097852629e+03	4.6083819435e+03	4.7494163383e+03	7.7048184964e-06	1.0264996687e-05	1.1391606336e+03	1.1468612710e+03	2.5714974369e-12	2.4039606888e-12	1.0734417696e+04	1.1452512746e+04	-2.7056091374e-01	-2.5104733862e-01	4.8095754243e+03	5.7167196426e+03	-3.0214946217e-01	-2.4728064051e-01	-1.2973100417e+06	-1.3295712187e+06	2.7454641094e+05	1.9202960338e+05	3.9431116697e+02	3.8422176012e+02	3.3267945643e-05	3.2280050659e-05	1.4103439473e+02	2.5601781904e-06	7.7006373542e+00	-1.6753674809e-13	-3.2261177044e+04	-8.2516807561e+04	-1.0089406842e+01	-9.8789498401e-07
7.3712045800e+10	2.2113491736e+03	4.6115781712e+03	4.7524983157e+03	7.6803601328e-06	1.0238001081e-05	1.1391253938e+03	1.1468078320e+03	2.5651503359e-12	2.3985597761e-12	1.0741919882e+04	1.1459820200e+04	-2.7030405055e-01	-2.5070647274e-01	4.8104292386e+03	5.7184995702e+03	-3.0217477950e-01	-2.4714946185e-01	-1.2954942516e+06	-1.3279549534e+06	2.8297543834e+05	2.0020600687e+05	3.9436513709e+02	3.8425616899e+02	3.3244888042e-05	3.2259117166e-05	1.4092014453e+02	2.5576409481e-06	7.6824382335e+00	-1.6659055989e-13	-3.2460701751e+04	-8.2769431468e+04	-1.0108968095e+01	-9.8577087600e-07
7.3984045600e+10	2.2129095346e+03	4.6147687746e+03	4.7555754131e+03	7.6560423118e-06	1.0211152647e-05	1.1390903952e+03	1.1467547125e+03	2.5588364159e-12	2.3931847993e-12	1.0749405812e+04	1.1467112039e+04	-2.7004884492e-01	-2.5036757617e-01	4.8112775719e+03	5.7202726248e+03	-3.0220080318e-01	-2.4701930568e-01	-1.2936776815e+06	-1.3263375671e+06	2.9139951963e+05	2.0837803500e+05	3.9441900453e+02	3.8429049655e+02	3.3221902871e-05	3.2238243889e-05	1.4080663852e+02	2.5551103352e-06	7.6643173774e+00	-1.6565161656e-13	-3.2659885549e+04	-8.3021484627e+04	-1.0128507982e+01	-9.8365898176e-07
7.4256045400e+10	2.2144621348e+03	4.6179539288e+03	4.7586478561e+03	7.6318621442e-06	1.0184447720e-05	1.1390555701e+03	1.1467018184e+03	2.5525550820e-12	2.3878352371e-12	1.0756876709e+04	1.1474389396e+04	-2.6979524086e-01	-2.5003058056e-01	4.8121217303e+03	5.7220398825e+03	-3.0222744184e-01	-2.4689009882e-01	-1.2918609979e+06	-1.3247197085e+06	2.9982033610e+05	2.1654732285e+05	3.9447243628e+02	3.8432440753e+02	3.3198988635e-05	3.2217429118e-05	1.4069392728e+02	2.5525855761e-06	7.6462482882e+00	-1.6471984498e-13	-3.2858710568e+04	-8.3273013252e+04	-1.0148028745e+01	-9.8155951736e-07
7.4528045200e+10	2.2160145839e+03	4.6211333916e+03	4.7617152967e+03	7.6078213957e-06	1.0157889493e-05	1.1390210338e+03	1.1466493110e+03	2.5463066601e-12	2.3825114912e-12	1.0764330605e+04	1.1481650441e+04	-2.6954329829e-01	-2.4969556271e-01	4.8129594472e+03	5.7237995003e+03	-3.0225484297e-01	-2.4676195007e-01	-1.2900430254e+06	-1.3231002360e+06	3.0823490626e+05	2.2471096259e+05	3.9452603176e+02	3.8435850540e+02	3.3176146847e-05	3.2196675031e-05	1.4058190512e+02	2.5500680975e-06	7.6282771962e+00	-1.6379516891e-13	-3.3057210609e+04	-8.3523943672e+04	-1.0167526363e+01	-9.7947181588e-07
7.4800045000e+10	2.2175668820e+03	4.6243071903e+03	4.7647777574e+03	7.5839188311e-06	1.0131476727e-05	1.1389867835e+03	1.1465971869e+03	2.5400908831e-12	2.3772133675e-12	1.0771767586e+04	1.1488895257e+04	-2.6929300251e-01	-2.4936250556e-01	4.8137907550e+03	5.7255515157e+03	-3.0228300042e-01	-2.4663485077e-01	-1.2882237743e+06	-1.3214791607e+06	3.1664324953e+05	2.3286897042e+05	3.9457978947e+02	3.8439278860e+02	3.3153377077e-05	3.2175981296e-05	1.4047056714e+02	2.5475578963e-06	7.6104033563e+00	-1.6287751553e-13	-3.3255386407e+04	-8.3774279113e+04	-1.0187000866e+01	-9.7739578170e-07
7.5072044800e+10	2.2191132333e+03	4.6274755544e+03	4.7678355394e+03	7.5601510014e-06	1.0105204908e-05	1.1389527274e+03	1.1465453180e+03	2.5339070453e-12	2.3719402300e-12	1.0779189300e+04	1.1496125366e+04	-2.6904428261e-01	-2.4903132247e-01	4.8146174383e+03	5.7272973945e+03	-3.0231179096e-01	-2.4650870384e-01	-1.2864041579e+06	-1.3198573709e+06	3.2504767241e+05	2.4102359048e+05	3.9463325184e+02	3.8442679651e+02	3.3130677450e-05	3.2155345698e-05	1.4035998497e+02	2.5450539062e-06	7.5925906452e+00	-1.6196681529e-13	-3.3453213046e+04	-8.4024081934e+04	-1.0206455326e+01	-9.7533175181e-07
7.5344044600e+10	2.2206512618e+03	4.6306385923e+03	4.7708887773e+03	7.5365158319e-06	1.0079071536e-05	1.1389188271e+03	1.1464936511e+03	2.5277547128e-12	2.3666917143e-12	1.0786596467e+04	1.1503341431e+04	-2.6879710180e-01	-2.4870196936e-01	4.8154402479e+03	5.7290377567e+03	-3.0234116057e-01	-2.4638346515e-01	-1.2845845564e+06	-1.3182352368e+06	3.3344913282e+05	2.4917575287e+05	3.9468623155e+02	3.8446034056e+02	3.3108046967e-05	3.2134767159e-05	1.4025018499e+02	2.5425557044e-06	7.5748240929e+00	-1.6106299851e-13	-3.3650680432e+04	-8.4273379946e+04	-1.0225890989e+01	-9.7327980772e-07
7.5616044400e+10	2.2221894053e+03	4.6337960346e+03	4.7739370857e+03	7.5130153928e-06	1.0053080232e-05	1.1388852093e+03	1.1464423639e+03	2.5216342729e-12	2.3614682811e-12	1.0793986900e+04	1.1510541427e+04	-2.6855152772e-01	-2.4837453182e-01	4.8162566649e+03	5.7307705580e+03	-3.0237127376e-01	-2.4625925551e-01	-1.2827636650e+06	-1.3166114916e+06	3.4184432033e+05	2.5732223001e+05	3.9473939152e+02	3.8449408807e+02	3.3085487331e-05	3.2114248104e-05	1.4014105104e+02	2.5400648394e-06	7.5571545921e+00	-1.6016599187e-13	-3.3847826534e+04	-8.4522090325e+04	-1.0245303451e+01	-9.7123922783e-07
7.5888044200e+10	2.2237276639e+03	4.6369479083e+03	4.7769804862e+03	7.4896484997e-06	1.0027229809e-05	1.1388518714e+03	1.1463914528e+03	2.5155454686e-12	2.3562697435e-12	1.0801360686e+04	1.1517725433e+04	-2.6830758545e-01	-2.4804899385e-01	4.8170667214e+03	5.7324958345e+03	-3.0240213706e-01	-2.4613606670e-01	-1.2809414935e+06	-1.3149861460e+06	3.5023325388e+05	2.6546303770e+05	3.9479273022e+02	3.8452803748e+02	3.3062998125e-05	3.2093788209e-05	1.4003257782e+02	2.5375813092e-06	7.5395814214e+00	-1.5927572509e-13	-3.4044652403e+04	-8.4770216182e+04	-1.0264692737e+01	-9.6920991645e-07
7.6160044000e+10	2.2252576723e+03	4.6400945296e+03	4.7800194003e+03	7.4664108436e-06	1.0001514446e-05	1.1388186836e+03	1.1463407368e+03	2.5094874229e-12	2.3510952894e-12	1.0808720152e+04	1.1524895598e+04	-2.6806510139e-01	-2.4772524004e-01	4.8178729786e+03	5.7342156805e+03	-3.0243355043e-01	-2.4601376370e-01	-1.2791193550e+06	-1.3133604763e+06	3.5861925527e+05	2.7360140864e+05	3.9484558982e+02	3.8456152661e+02	3.3040576872e-05	3.2073384470e-05	1.3992487064e+02	2.5351036029e-06	7.5220532346e+00	-1.5839213352e-13	-3.4241121317e+04	-8.5017846631e+04	-1.0284063214e+01	-9.6719240185e-07
7.6432043800e+10	2.2267796535e+03	4.6432359139e+03	4.7830538365e+03	7.4433014160e-06	9.9759331842e-06	1.1387856476e+03	1.1462902186e+03	2.5034599134e-12	2.3459447619e-12	1.0816065314e+04	1.1532051936e+04	-2.6782410496e-01	-2.4740325840e-01	4.8186754001e+03	5.7359300738e+03	-3.0246552543e-01	-2.4589234249e-01	-1.2772972247e+06	-1.3117344589e+06	3.6700225646e+05	2.8173727355e+05	3.9489798775e+02	3.8459457297e+02	3.3018223248e-05	3.2053036667e-05	1.3981792252e+02	2.5326317682e-06	7.5045709809e+00	-1.5751515151e-13	-3.4437234262e+04	-8.5264982918e+04	-1.0303414777e+01	-9.6518658112e-07
7.6704043600e+10	2.2283033810e+03	4.6463717481e+03	4.7860833483e+03	7.4203227588e-06	9.9504903181e-06	1.1387529091e+03	1.1462401023e+03	2.4974634226e-12	2.3408187145e-12	1.0823393634e+04	1.1539192100e+04	-2.6758467626e-01	-2.4708314955e-01	4.8194710610e+03	5.7376366450e+03	-3.0249825378e-01	-2.4577194347e-01	-1.2754735896e+06	-1.3101066254e+06	3.7537841737e+05	2.8986688970e+05	3.9495068963e+02	3.8462794724e+02	3.2995939264e-05	3.2032747623e-05	1.3971160021e+02	2.5301675593e-06	7.4871931579e+00	-1.5664470814e-13	-3.4633035798e+04	-8.5511527665e+04	-1.0322742391e+01	-9.6319164115e-07
7.6976043400e+10	2.2298288577e+03	4.6495020580e+03	4.7891079572e+03	7.3974737360e-06	9.9251846997e-06	1.1387204653e+03	1.1461903844e+03	2.4914977037e-12	2.3357169660e-12	1.0830705194e+04	1.1546316166e+04	-2.6734680157e-01	-2.4676489753e-01	4.8202599908e+03	5.7393354292e+03	-3.0253172989e-01	-2.4565255857e-01	-1.2736484587e+06	-1.3084769855e+06	3.8374775503e+05	2.9799027127e+05	3.9500369397e+02	3.8466164787e+02	3.2973724517e-05	3.2012517022e-05	1.3960589919e+02	2.5277109637e-06	7.4699190134e+00	-1.5578073765e-13	-3.4828526781e+04	-8.5757483757e+04	-1.0342046100e+01	-9.6120749455e-07
7.7248043200e+10	2.2313442481e+03	4.6526272756e+03	4.7921282460e+03	7.3747488808e-06	9.9000087593e-06	1.1386881357e+03	1.1461408125e+03	2.4855616486e-12	2.3306384674e-12	1.0838003239e+04	1.1553427129e+04	-2.6711035563e-01	-2.4644834888e-01	4.8210458004e+03	5.7410293680e+03	-3.0256570917e-01	-2.4553400175e-01	-1.2718236856e+06	-1.3068473398e+06	3.9211496324e+05	3.0611198652e+05	3.9505607308e+02	3.8469474108e+02	3.2951575726e-05	3.1992340799e-05	1.3950097042e+02	2.5252598784e-06	7.4526767779e+00	-1.5492318125e-13	-3.5023654178e+04	-8.6002976716e+04	-1.0361332008e+01	-9.5923492749e-07
7.7520043000e+10	2.2328493943e+03	4.6557474291e+03	4.7951442404e+03	7.3521471003e-06	9.8749613911e-06	1.1386559165e+03	1.1460913817e+03	2.4796550181e-12	2.3255830427e-12	1.0845287884e+04	1.1560525092e+04	-2.6687532471e-01	-2.4613348794e-01	4.8218285687e+03	5.7427185313e+03	-3.0260018287e-01	-2.4541626374e-01	-1.2699993043e+06	-1.3052177218e+06	4.0048012436e+05	3.1423211262e+05	3.9510781488e+02	3.8472721469e+02	3.2929492490e-05	3.1972218627e-05	1.3939681129e+02	2.5228142909e-06	7.4354652062e+00	-1.5407197540e-13	-3.5218417561e+04	-8.6248011738e+04	-1.0380600189e+01	-9.5727386298e-07
7.7792042800e+10	2.2343623525e+03	4.6588619243e+03	4.7981551047e+03	7.3296739205e-06	9.8500512953e-06	1.1386240760e+03	1.1460424679e+03	2.4737788896e-12	2.3205518420e-12	1.0852554389e+04	1.1567605681e+04	-2.6664186602e-01	-2.4582051017e-01	4.8226028620e+03	5.7443985207e+03	-3.0263551033e-01	-2.4529960850e-01	-1.2681725108e+06	-1.3035854108e+06	4.0883612302e+05	3.2234371844e+05	3.9516033034e+02	3.8476048890e+02	3.2907478798e-05	3.1952155913e-05	1.3929318038e+02	2.5203773747e-06	7.4183918754e+00	-1.5322704756e-13	-3.5412899964e+04	-8.6492404577e+04	-1.0399841442e+01	-9.5532288557e-07
7.8064042600e+10	2.2358844112e+03	4.6619707442e+03	4.8011608008e+03	7.3073286819e-06	9.8252780068e-06	1.1385926301e+03	1.1459940936e+03	2.4679331119e-12	2.3155447776e-12	1.0859802496e+04	1.1574668660e+04	-2.6640997818e-01	-2.4550941453e-01	4.8233683190e+03	5.7460690573e+03	-3.0267171228e-01	-2.4518404710e-01	-1.2663431137e+06	-1.3019502221e+06	4.1718246692e+05	3.3044632264e+05	3.9521371738e+02	3.8479466219e+02	3.2885534554e-05	3.1932152735e-05	1.3919005662e+02	2.5179493249e-06	7.4014634884e+00	-1.5238833435e-13	-3.5607108438e+04	-8.6736144281e+04	-1.0419055187e+01	-9.5338181879e-07
